Order ID	Order Date	Ship Date	Ship Mode	Customer ID	Customer Name	Segment	Country	State	Region	Product ID	Category	Sub-Category	Product Name	Sales	Quantity	Profit	Returns	Payment Mode
US-2020-132031	23-04-2020	27-04-2020	Standard Class	PN-18775	Parhena Norris	Home Office	United States	Tennessee	South	OFF-LA-10000081	Office Supplies	Labels	Avery 496	97	1	1.05	0	Cards
CA-2020-101700	23-04-2020	26-04-2020	First Class	SO-20335	Sean O'Donnell	Consumer	United States	Colorado	West	OFF-EN-10003134	Office Supplies	Envelopes	Staple envelope	131.69	2	7.01	1	COD
CA-2020-101700	23-04-2020	26-04-2020	First Class	SO-20335	Sean O'Donnell	Consumer	United States	Colorado	West	FUR-FU-10001025	Furniture	Furnishings	"Eldon Imàge Series Desk Accessories, Clear"	114.66	3	3.35	1	Online
CA-2020-136651	23-04-2020	25-04-2020	Second Class	JF-15355	Jay Fein	Consumer	United States	California	West	FUR-FU-10004864	Furniture	Furnishings	Eldon 500 Class Desk Accessories	149.14	2	7.97	1	Cards
US-2020-132031	23-04-2020	27-04-2020	Standard Class	PN-18775	Parhena Norris	Home Office	United States	Tennessee	South	TEC-AC-10002473	Technology	Accessories	Maxell 4.7GB DVD-R	132.41	2	11.92	0	COD
CA-2020-104010	23-04-2020	25-04-2020	First Class	TD-20995	Tamara Dahlen	Consumer	United States	New York	East	OFF-SU-10001218	Office Supplies	Supplies	Fiskars Softgrip Scissors	150.9	5	15.37	0	Online
US-2020-128832	24-04-2020	27-04-2020	First Class	LS-16945	Linda Southworth	Corporate	United States	Rhode Island	East	TEC-AC-10004855	Technology	Accessories	V7 USB Numeric Keypad	100.98	2	4.9	0	Online
CA-2020-125269	24-04-2020	30-04-2020	Standard Class	AF-10870	Art Ferguson	Consumer	United States	Illinois	Central	OFF-ST-10004123	Office Supplies	Storage	Safco Industrial Wire Shelving System	121.78	1	-18.2	0	Cards
CA-2020-149489	24-04-2020	27-04-2020	First Class	DK-12835	Damala Kotsonis	Corporate	United States	Pennsylvania	East	OFF-AP-10002495	Office Supplies	Appliances	"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets"	139.28	2	12.41	0	Online
CA-2020-168102	24-04-2020	30-04-2020	Standard Class	CP-12340	Christine Phan	Corporate	United States	Florida	South	OFF-ST-10001370	Office Supplies	Storage	Sensible Storage WireTech Storage Systems	147.57	2	-21.29	0	Cards
CA-2020-116953	24-04-2020	25-04-2020	First Class	SV-20935	Susan Vittorini	Consumer	United States	Arizona	West	TEC-PH-10004614	Technology	Phones	AT&T 841000 Phone	601	10	34.5	0	COD
CA-2020-166933	24-04-2020	28-04-2020	Standard Class	MG-17890	Michael Granlund	Home Office	United States	California	West	OFF-FA-10002676	Office Supplies	Fasteners	Colored Push Pins	81.81	1	0.65	0	COD
CA-2020-149489	24-04-2020	27-04-2020	First Class	DK-12835	Damala Kotsonis	Corporate	United States	Pennsylvania	East	OFF-BI-10002813	Office Supplies	Binders	Avery Reinforcements for Hole-Punch Pages	92.19	2	-0.99	0	Online
CA-2020-149489	24-04-2020	27-04-2020	First Class	DK-12835	Damala Kotsonis	Corporate	United States	Pennsylvania	East	OFF-BI-10002414	Office Supplies	Binders	GBC ProClick Spines for 32-Hole Punch	110.52	2	-5.76	0	Online
CA-2020-125269	24-04-2020	30-04-2020	Standard Class	AF-10870	Art Ferguson	Consumer	United States	Illinois	Central	OFF-BI-10001628	Office Supplies	Binders	"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity"	104.43	5	-18.25	0	COD
CA-2020-125381	25-04-2020	27-04-2020	Second Class	SG-20605	Speros Goranitis	Consumer	United States	California	West	TEC-AC-10000158	Technology	Accessories	Sony 64GB Class 10 Micro SDHC R40 Memory Card	133.97	3	22.67	0	Cards
CA-2020-159226	25-04-2020	27-04-2020	Second Class	RL-19615	Rob Lucas	Consumer	United States	California	West	FUR-BO-10004709	Furniture	Bookcases	"Bush Westfield Collection Bookcases, Medium Cherry Finish"	367.98	7	28.41	0	Online
CA-2020-129707	25-04-2020	29-04-2020	Standard Class	LH-16750	Larry Hughes	Consumer	United States	Arizona	West	OFF-AR-10000246	Office Supplies	Art	Newell 318	85.9	4	0.67	1	Cards
CA-2020-151071	25-04-2020	29-04-2020	Second Class	MB-18085	Mick Brown	Consumer	United States	California	West	OFF-BI-10002103	Office Supplies	Binders	"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl"	104.9	2	4.52	0	COD
CA-2020-132213	25-04-2020	26-04-2020	First Class	PN-18775	Parhena Norris	Home Office	United States	Tennessee	South	OFF-AR-10004078	Office Supplies	Art	Newell 312	116.05	9	5.26	0	COD
CA-2020-120222	25-04-2020	2/5/2020	Standard Class	LL-16840	Lauren Leatherbury	Consumer	United States	California	West	OFF-PA-10004675	Office Supplies	Paper	"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16"""	136.05	3	8.76	0	COD
CA-2020-120222	25-04-2020	2/5/2020	Standard Class	LL-16840	Lauren Leatherbury	Consumer	United States	California	West	OFF-BI-10000666	Office Supplies	Binders	Surelock Post Binders	164.34	3	27.5	0	COD
CA-2020-132213	25-04-2020	26-04-2020	First Class	PN-18775	Parhena Norris	Home Office	United States	Tennessee	South	OFF-AR-10001958	Office Supplies	Art	Stanley Bostitch Contemporary Electric Pencil Sharpeners	174.92	5	6.79	0	Cards
CA-2020-160045	26-04-2020	27-04-2020	First Class	LB-16735	Larry Blacks	Consumer	United States	Texas	Central	FUR-FU-10000010	Furniture	Furnishings	"DAX Value U-Channel Document Frames, Easel Back"	87.99	1	-1.44	0	Cards
CA-2020-143665	26-04-2020	1/5/2020	Standard Class	PO-19180	Philisse Overcash	Home Office	United States	Washington	West	OFF-PA-10003673	Office Supplies	Paper	Strathmore Photo Mount Cards	122.34	3	9.36	0	COD
CA-2020-143665	26-04-2020	1/5/2020	Standard Class	PO-19180	Philisse Overcash	Home Office	United States	Washington	West	OFF-LA-10002034	Office Supplies	Labels	Avery 478	125.28	8	19.25	0	COD
CA-2020-151281	27-04-2020	2/5/2020	Standard Class	HM-14980	Henry MacAllister	Consumer	United States	Washington	West	FUR-FU-10000397	Furniture	Furnishings	Luxo Economy Swing Arm Lamp	152.58	7	39.08	0	COD
CA-2020-168228	27-04-2020	29-04-2020	First Class	AP-10915	Arthur Prichep	Consumer	United States	California	West	OFF-AR-10003373	Office Supplies	Art	"Boston School Pro Electric Pencil Sharpener, 1670"	169.92	4	33.46	0	Cards
CA-2020-135692	27-04-2020	1/5/2020	Standard Class	CV-12805	Cynthia Voltz	Corporate	United States	Texas	Central	FUR-BO-10002268	Furniture	Bookcases	Sauder Barrister Bookcases	269.27	4	-42.11	1	COD
CA-2020-168228	27-04-2020	29-04-2020	First Class	AP-10915	Arthur Prichep	Consumer	United States	California	West	OFF-AR-10000390	Office Supplies	Art	Newell Chalk Holder	87.39	3	5.7	0	Online
CA-2020-135692	27-04-2020	1/5/2020	Standard Class	CV-12805	Cynthia Voltz	Corporate	United States	Texas	Central	OFF-LA-10001158	Office Supplies	Labels	"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""	171.12	4	11.59	1	Online
CA-2020-168228	27-04-2020	29-04-2020	First Class	AP-10915	Arthur Prichep	Consumer	United States	California	West	OFF-AR-10001725	Office Supplies	Art	Boston Home & Office Model 2000 Electric Pencil Sharpeners	148.3	2	12.3	0	COD
CA-2020-137631	28-04-2020	2/5/2020	Standard Class	JL-15235	Janet Lee	Consumer	United States	Florida	South	TEC-PH-10002624	Technology	Phones	Samsung Galaxy S4 Mini	773.98	2	84.6	0	Online
CA-2020-160962	28-04-2020	2/5/2020	Standard Class	MC-17605	Matt Connell	Corporate	United States	Pennsylvania	East	OFF-ST-10001325	Office Supplies	Storage	Sterilite Officeware Hinged File Box	117.38	1	0.73	0	COD
CA-2020-160962	28-04-2020	2/5/2020	Standard Class	MC-17605	Matt Connell	Corporate	United States	Pennsylvania	East	OFF-AR-10003056	Office Supplies	Art	Newell 341	133.85	2	0.77	0	Online
CA-2020-120894	28-04-2020	2/5/2020	Standard Class	JL-15130	Jack Lebron	Consumer	United States	North Carolina	South	OFF-AP-10000252	Office Supplies	Appliances	Harmony HEPA Quiet Air Purifiers	116.08	3	5.27	0	Online
US-2020-164056	29-04-2020	4/5/2020	Second Class	FM-14215	Filia McAdams	Corporate	United States	Ohio	East	FUR-TA-10001307	Furniture	Tables	"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black"	1088.35	5	-69.89	0	Online
CA-2020-126718	29-04-2020	4/5/2020	Standard Class	KT-16480	Kean Thornton	Consumer	United States	New Jersey	East	OFF-LA-10004055	Office Supplies	Labels	Color-Coded Legal Exhibit Labels	106.91	1	2.41	0	COD
CA-2020-151911	30-04-2020	5/5/2020	Second Class	DL-13495	Dionis Lloyd	Corporate	United States	New York	East	OFF-EN-10002986	Office Supplies	Envelopes	"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes"	109.96	4	28.33	0	Online
US-2020-136784	30-04-2020	5/5/2020	Standard Class	AD-10180	Alan Dominguez	Home Office	United States	California	West	OFF-PA-10000675	Office Supplies	Paper	Xerox 1919	175.96	4	80.34	0	Online
US-2020-108315	30-04-2020	4/5/2020	Standard Class	MH-18115	Mick Hernandez	Home Office	United States	Florida	South	FUR-FU-10000747	Furniture	Furnishings	Tenex B1-RE Series Chair Mats for Low Pile Carpets	256.7	6	-8.28	0	COD
CA-2020-144526	30-04-2020	6/5/2020	Standard Class	QJ-19255	Quincy Jones	Corporate	United States	Pennsylvania	East	TEC-PH-10002549	Technology	Phones	Polycom SoundPoint IP 450 VoIP phone	719.58	5	-158.1	0	Online
CA-2020-144526	30-04-2020	6/5/2020	Standard Class	QJ-19255	Quincy Jones	Corporate	United States	Pennsylvania	East	OFF-BI-10002353	Office Supplies	Binders	GBC VeloBind Cover Sets	108.9	3	-9.26	0	COD
CA-2020-124597	30-04-2020	5/5/2020	Standard Class	AS-10630	Ann Steele	Home Office	United States	Florida	South	OFF-AR-10002280	Office Supplies	Art	Staples in misc. colors	108.53	3	4.85	0	Online
CA-2020-124597	30-04-2020	5/5/2020	Standard Class	AS-10630	Ann Steele	Home Office	United States	Florida	South	OFF-LA-10003190	Office Supplies	Labels	Avery 474	119.61	2	1.67	0	Online
CA-2020-150609	30-04-2020	4/5/2020	Standard Class	NZ-18565	Nick Zandusky	Home Office	United States	California	West	OFF-BI-10002071	Office Supplies	Binders	Fellowes Black Plastic Comb Bindings	116.24	5	7.55	1	Online
US-2020-107636	30-04-2020	2/5/2020	First Class	NM-18520	Neoma Murray	Consumer	United States	Connecticut	East	OFF-LA-10003388	Office Supplies	Labels	Avery 5	94.76	2	2.82	0	Online
CA-2020-154501	30-04-2020	5/5/2020	Standard Class	EA-14035	Erin Ashbrook	Corporate	United States	California	West	OFF-AR-10002804	Office Supplies	Art	Faber Castell Col-Erase Pencils	117.78	2	4.01	0	COD
CA-2020-137876	30-04-2020	5/5/2020	Standard Class	DJ-13510	Don Jones	Corporate	United States	California	West	OFF-EN-10001219	Office Supplies	Envelopes	"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes"	94.56	4	14.97	0	Online
CA-2020-108322	30-04-2020	5/5/2020	Standard Class	SS-20140	Saphhira Shifley	Corporate	United States	Florida	South	TEC-AC-10003433	Technology	Accessories	Maxell 4.7GB DVD+R 5/Pack	124.38	3	0.74	0	COD
CA-2020-108322	30-04-2020	5/5/2020	Standard Class	SS-20140	Saphhira Shifley	Corporate	United States	Florida	South	FUR-FU-10001935	Furniture	Furnishings	3M Hangers With Command Adhesive	103.68	8	6.22	0	COD
US-2020-150847	30-04-2020	6/5/2020	Standard Class	JF-15490	Jeremy Farry	Consumer	United States	Ohio	East	OFF-PA-10004451	Office Supplies	Paper	Xerox 222	119.37	2	3.63	0	Online
US-2020-108315	30-04-2020	4/5/2020	Standard Class	MH-18115	Mick Hernandez	Home Office	United States	Florida	South	OFF-BI-10000822	Office Supplies	Binders	"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11"""	126.84	3	-3.55	0	Online
CA-2020-124597	30-04-2020	5/5/2020	Standard Class	AS-10630	Ann Steele	Home Office	United States	Florida	South	OFF-LA-10001569	Office Supplies	Labels	Avery 499	119.95	3	3.88	0	COD
US-2020-144582	30-04-2020	5/5/2020	Standard Class	TC-21475	Tony Chapman	Home Office	United States	Illinois	Central	OFF-BI-10001575	Office Supplies	Binders	GBC Linen Binding Covers	123.37	7	-69.4	0	Online
CA-2020-137876	30-04-2020	5/5/2020	Standard Class	DJ-13510	Don Jones	Corporate	United States	California	West	FUR-FU-10000222	Furniture	Furnishings	"Seth Thomas 16"" Steel Case Clock"	151.96	2	21.44	0	Online
CA-2020-110198	1/5/2020	2/5/2020	First Class	AG-10900	Arthur Gainer	Consumer	United States	Florida	South	OFF-LA-10004409	Office Supplies	Labels	Avery 492	215.61	2	1.5	0	Online
CA-2020-110198	1/5/2020	2/5/2020	First Class	AG-10900	Arthur Gainer	Consumer	United States	Florida	South	FUR-BO-10001798	Furniture	Bookcases	Bush Somerset Collection Bookcase	335.35	3	-15.72	0	Online
CA-2020-102204	1/5/2020	6/5/2020	Standard Class	CJ-12010	Caroline Jumper	Consumer	United States	Florida	South	FUR-TA-10001889	Furniture	Tables	Bush Advantage Collection Racetrack Conference Table	952.26	4	-458.15	0	COD
CA-2020-110212	1/5/2020	5/5/2020	Standard Class	SJ-20125	Sanjit Jacobs	Home Office	United States	Arkansas	South	TEC-AC-10002331	Technology	Accessories	"Maxell 74 Minute CDR, 10/Pack"	997.9	5	18.09	0	Online
CA-2020-102204	1/5/2020	6/5/2020	Standard Class	CJ-12010	Caroline Jumper	Consumer	United States	Florida	South	FUR-CH-10002024	Furniture	Chairs	HON 5400 Series Task Chairs for Big and Tall	2821.92	5	0	0	COD
CA-2020-102204	1/5/2020	6/5/2020	Standard Class	CJ-12010	Caroline Jumper	Consumer	United States	Florida	South	OFF-SU-10001212	Office Supplies	Supplies	Kleencut Forged Office Shears by Acme United Corporation	92.33	2	0.42	0	COD
CA-2020-123134	2/5/2020	7/5/2020	Standard Class	DW-13585	Dorothy Wardle	Corporate	United States	New Jersey	East	FUR-FU-10003975	Furniture	Furnishings	Eldon Advantage Chair Mats for Low to Medium Pile Carpets	159.93	3	12.99	0	COD
US-2020-128398	2/5/2020	5/5/2020	Second Class	EM-13825	Elizabeth Moffitt	Corporate	United States	California	West	TEC-AC-10001714	Technology	Accessories	Logitech MX Performance Wireless Mouse	193.56	4	59.04	0	Cards
CA-2020-147844	2/5/2020	6/5/2020	Standard Class	DD-13570	Dorothy Dickinson	Consumer	United States	California	West	OFF-PA-10003016	Office Supplies	Paper	"Adams ""While You Were Out"" Message Pads"	95.7	5	7.07	0	Online
CA-2020-147844	2/5/2020	6/5/2020	Standard Class	DD-13570	Dorothy Dickinson	Consumer	United States	California	West	OFF-PA-10002713	Office Supplies	Paper	"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”"	142.4	5	15.82	0	Online
CA-2020-147844	2/5/2020	6/5/2020	Standard Class	DD-13570	Dorothy Dickinson	Consumer	United States	California	West	OFF-AR-10001615	Office Supplies	Art	Newell 34	146.52	3	15.48	0	Cards
CA-2020-132199	3/5/2020	8/5/2020	Standard Class	BO-11350	Bill Overfelt	Corporate	United States	Pennsylvania	East	FUR-TA-10003748	Furniture	Tables	Bevis 36 x 72 Conference Tables	394.47	5	-112.04	0	COD
CA-2020-132178	3/5/2020	8/5/2020	Second Class	DB-12970	Darren Budd	Corporate	United States	California	West	OFF-ST-10000025	Office Supplies	Storage	Fellowes Stor/Drawer Steel Plus Storage Drawers	790.44	8	45.81	0	Cards
CA-2020-132199	3/5/2020	8/5/2020	Standard Class	BO-11350	Bill Overfelt	Corporate	United States	Pennsylvania	East	OFF-FA-10002280	Office Supplies	Fasteners	Advantus Plastic Paper Clips	121	2	2.8	0	COD
CA-2020-132199	3/5/2020	8/5/2020	Standard Class	BO-11350	Bill Overfelt	Corporate	United States	Pennsylvania	East	OFF-BI-10003684	Office Supplies	Binders	Wilson Jones Legal Size Ring Binders	112.39	4	-17.59	0	COD
CA-2020-163209	3/5/2020	7/5/2020	Standard Class	MK-18160	Mike Kennedy	Consumer	United States	California	West	OFF-AR-10003651	Office Supplies	Art	Newell 350	149.96	7	6.66	0	COD
CA-2020-163209	3/5/2020	7/5/2020	Standard Class	MK-18160	Mike Kennedy	Consumer	United States	California	West	OFF-PA-10001166	Office Supplies	Paper	Xerox 2	143.92	4	12.44	0	Online
CA-2020-132199	3/5/2020	8/5/2020	Standard Class	BO-11350	Bill Overfelt	Corporate	United States	Pennsylvania	East	FUR-FU-10004245	Furniture	Furnishings	"Career Cubicle Clock, 8 1/4"", Black"	149.45	2	7.3	0	COD
CA-2020-132178	3/5/2020	8/5/2020	Second Class	DB-12970	Darren Budd	Corporate	United States	California	West	OFF-ST-10000464	Office Supplies	Storage	"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins"	150.52	2	19.47	0	Cards
CA-2020-132199	3/5/2020	8/5/2020	Standard Class	BO-11350	Bill Overfelt	Corporate	United States	Pennsylvania	East	OFF-BI-10002133	Office Supplies	Binders	"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets"	155.2	5	-44.94	0	Online
CA-2020-162978	4/5/2020	9/5/2020	Standard Class	LW-16990	Lindsay Williams	Corporate	United States	California	West	TEC-PH-10003092	Technology	Phones	Motorola L804	232.96	5	20.7	0	COD
CA-2020-119914	4/5/2020	9/5/2020	Second Class	CC-12220	Chris Cortes	Consumer	United States	California	West	OFF-AP-10002684	Office Supplies	Appliances	"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection"	260.16	2	72.95	0	COD
CA-2020-162978	4/5/2020	9/5/2020	Standard Class	LW-16990	Lindsay Williams	Corporate	United States	California	West	FUR-TA-10003473	Furniture	Tables	Bretford Rectangular Conference Table Tops	329.9	1	11.28	0	Online
CA-2020-128755	4/5/2020	8/5/2020	Standard Class	MK-18160	Mike Kennedy	Consumer	United States	Virginia	South	OFF-ST-10003306	Office Supplies	Storage	Letter Size Cart	621.44	4	165.72	0	Online
CA-2020-133067	4/5/2020	10/5/2020	Standard Class	MY-18295	Muhammed Yedwab	Corporate	United States	Pennsylvania	East	OFF-BI-10002897	Office Supplies	Binders	"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2"""	92.2	2	-1.54	0	Cards
CA-2020-168900	4/5/2020	9/5/2020	Standard Class	SH-20395	Shahid Hopkins	Consumer	United States	Ohio	East	OFF-BI-10003910	Office Supplies	Binders	DXL Angle-View Binders with Locking Rings by Samsill	87.31	1	-1.93	0	COD
CA-2020-133067	4/5/2020	10/5/2020	Standard Class	MY-18295	Muhammed Yedwab	Corporate	United States	Pennsylvania	East	OFF-BI-10003694	Office Supplies	Binders	"Avery 3 1/2"" Diskette Storage Pages, 10/Pack"	93.4	3	-7.52	0	COD
CA-2020-162978	4/5/2020	9/5/2020	Standard Class	LW-16990	Lindsay Williams	Corporate	United States	California	West	OFF-PA-10002250	Office Supplies	Paper	Things To Do Today Pad	103.61	3	8.45	0	Cards
CA-2020-128755	4/5/2020	8/5/2020	Standard Class	MK-18160	Mike Kennedy	Consumer	United States	Virginia	South	OFF-PA-10004983	Office Supplies	Paper	Xerox 23	130.4	5	15.55	0	Cards
CA-2020-128755	4/5/2020	8/5/2020	Standard Class	MK-18160	Mike Kennedy	Consumer	United States	Virginia	South	OFF-PA-10000726	Office Supplies	Paper	"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7"""	97.11	1	4.1	0	Online
CA-2020-128755	4/5/2020	8/5/2020	Standard Class	MK-18160	Mike Kennedy	Consumer	United States	Virginia	South	OFF-ST-10001291	Office Supplies	Storage	"Tenex Personal Self-Stacking Standard File Box, Black/Gray"	123.91	1	4.57	0	Cards
CA-2020-105991	5/5/2020	6/5/2020	First Class	LH-17020	Lisa Hazard	Consumer	United States	Colorado	West	FUR-BO-10004467	Furniture	Bookcases	Bestar Classic Bookcase	136.99	3	-152.98	0	Cards
CA-2020-107552	5/5/2020	5/5/2020	Same Day	AI-10855	Arianne Irving	Consumer	United States	New York	East	OFF-PA-10002947	Office Supplies	Paper	Xerox 1923	117.68	1	3.21	0	COD
US-2020-141943	5/5/2020	9/5/2020	Standard Class	DK-12985	Darren Koutras	Consumer	United States	California	West	OFF-EN-10003448	Office Supplies	Envelopes	"Peel & Seel Recycled Catalog Envelopes, Brown"	111.16	2	11.58	0	COD
CA-2020-105991	5/5/2020	6/5/2020	First Class	LH-17020	Lisa Hazard	Consumer	United States	Colorado	West	OFF-BI-10003274	Office Supplies	Binders	"Avery Durable Slant Ring Binders, No Labels"	120.55	8	-7.32	0	Cards
CA-2020-160724	5/5/2020	10/5/2020	Standard Class	YS-21880	Yana Sorensen	Corporate	United States	Georgia	South	OFF-BI-10004965	Office Supplies	Binders	Ibico Covers for Plastic or Wire Binding Elements	150.5	3	15.53	0	COD
CA-2020-105991	5/5/2020	6/5/2020	First Class	LH-17020	Lisa Hazard	Consumer	United States	Colorado	West	OFF-EN-10002600	Office Supplies	Envelopes	"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2"	147.24	9	7.43	0	Online
CA-2020-167668	6/5/2020	8/5/2020	First Class	TC-21295	Toby Carlisle	Consumer	United States	New York	East	OFF-LA-10004544	Office Supplies	Labels	Avery 505	108.2	4	29.6	0	Online
CA-2020-145779	6/5/2020	10/5/2020	Standard Class	DB-13615	Doug Bickford	Consumer	United States	Arizona	West	OFF-PA-10002254	Office Supplies	Paper	Xerox 1883	122.42	4	27.44	0	COD
CA-2020-144498	6/5/2020	6/5/2020	Same Day	MB-18085	Mick Brown	Consumer	United States	North Carolina	South	OFF-LA-10003510	Office Supplies	Labels	"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White"	155.12	5	39.69	0	Online
CA-2020-133487	6/5/2020	9/5/2020	Second Class	TS-21655	Trudy Schmidt	Consumer	United States	California	West	OFF-AP-10001271	Office Supplies	Appliances	Eureka The Boss Cordless Rechargeable Stick Vac	188.94	3	41.29	0	COD
US-2020-162124	6/5/2020	10/5/2020	Standard Class	JF-15490	Jeremy Farry	Consumer	United States	Illinois	Central	TEC-AC-10001990	Technology	Accessories	Kensington Orbit Wireless Mobile Trackball for PC and Mac	231.97	4	28.8	0	Cards
CA-2020-140242	6/5/2020	11/5/2020	Standard Class	ML-17755	Max Ludwig	Home Office	United States	Illinois	Central	TEC-AC-10004659	Technology	Accessories	Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB	454.74	7	76.64	0	Cards
US-2020-133200	6/5/2020	11/5/2020	Standard Class	DB-13555	Dorothy Badders	Corporate	United States	Texas	Central	FUR-BO-10001601	Furniture	Bookcases	"Sauder Mission Library with Doors, Fruitwood Finish"	650.46	7	-119.19	0	Cards
CA-2020-144498	6/5/2020	6/5/2020	Same Day	MB-18085	Mick Brown	Consumer	United States	North Carolina	South	TEC-PH-10004977	Technology	Phones	GE 30524EE4	672.17	4	70.56	0	COD
US-2020-133200	6/5/2020	11/5/2020	Standard Class	DB-13555	Dorothy Badders	Corporate	United States	Texas	Central	OFF-ST-10001932	Office Supplies	Storage	Fellowes Staxonsteel Drawer Files	803.68	5	-57.95	0	Cards
CA-2020-140242	6/5/2020	11/5/2020	Standard Class	ML-17755	Max Ludwig	Home Office	United States	Illinois	Central	OFF-AR-10004752	Office Supplies	Art	Blackstonian Pencils	94.41	3	0.64	0	COD
US-2020-133200	6/5/2020	11/5/2020	Standard Class	DB-13555	Dorothy Badders	Corporate	United States	Texas	Central	OFF-BI-10002827	Office Supplies	Binders	Avery Durable Poly Binders	110.06	10	-18.8	0	Online
CA-2020-156769	6/5/2020	9/5/2020	First Class	GZ-14470	Gary Zandusky	Consumer	United States	Virginia	South	OFF-AR-10003179	Office Supplies	Art	Dixon Ticonderoga Core-Lock Colored Pencils	153.66	6	18.04	0	Cards
CA-2020-144498	6/5/2020	6/5/2020	Same Day	MB-18085	Mick Brown	Consumer	United States	North Carolina	South	OFF-BI-10003982	Office Supplies	Binders	Wilson Jones Century Plastic Molded Ring Binders	144.54	11	-52.55	0	Cards
CA-2020-102820	7/5/2020	11/5/2020	Standard Class	CS-11950	Carlos Soltero	Consumer	United States	California	West	TEC-PH-10003437	Technology	Phones	Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with	462.94	7	52.49	0	COD
CA-2020-141733	7/5/2020	11/5/2020	Standard Class	RW-19540	Rick Wilson	Corporate	United States	Michigan	Central	FUR-CH-10000595	Furniture	Chairs	Safco Contoured Stacking Chairs	517.8	2	119.2	0	Cards
CA-2020-141733	7/5/2020	11/5/2020	Standard Class	RW-19540	Rick Wilson	Corporate	United States	Michigan	Central	FUR-CH-10004086	Furniture	Chairs	Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs	1495.65	5	423.01	0	COD
CA-2020-141733	7/5/2020	11/5/2020	Standard Class	RW-19540	Rick Wilson	Corporate	United States	Michigan	Central	FUR-CH-10002019	Furniture	Chairs	SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair	131.64	1	7.46	0	Online
CA-2020-141733	7/5/2020	11/5/2020	Standard Class	RW-19540	Rick Wilson	Corporate	United States	Michigan	Central	OFF-AP-10001563	Office Supplies	Appliances	Belkin Premiere Surge Master II 8-outlet surge protector	165.44	2	18.46	0	COD
CA-2020-159688	7/5/2020	12/5/2020	Standard Class	AB-10060	Adam Bellavance	Home Office	United States	California	West	TEC-AC-10000736	Technology	Accessories	Logitech G600 MMO Gaming Mouse	171.99	1	28.8	0	Online
US-2020-104451	8/5/2020	12/5/2020	Second Class	MM-18055	Michelle Moray	Consumer	United States	California	West	OFF-AP-10000692	Office Supplies	Appliances	Fellowes Mighty 8 Compact Surge Protector	114.08	4	22.7	0	Online
CA-2020-156895	8/5/2020	12/5/2020	Standard Class	DJ-13510	Don Jones	Corporate	United States	Pennsylvania	East	FUR-CH-10003535	Furniture	Chairs	"Global Armless Task Chair, Royal Blue"	141.06	3	-23.78	0	Online
CA-2020-133865	8/5/2020	12/5/2020	Standard Class	PS-19045	Penelope Sewall	Home Office	United States	California	West	TEC-CO-10001046	Technology	Copiers	Canon Imageclass D680 Copier / Fax	3409.95	6	1049.99	0	Online
CA-2020-149181	8/5/2020	12/5/2020	Standard Class	MD-17350	Maribeth Dona	Consumer	United States	Ohio	East	FUR-CH-10004540	Furniture	Chairs	Global Chrome Stack Chair	157.99	2	-2.06	0	Online
CA-2020-107797	8/5/2020	11/5/2020	Second Class	EB-13705	Ed Braxton	Corporate	United States	Texas	Central	OFF-PA-10003848	Office Supplies	Paper	Xerox 1997	163.47	8	14.52	0	Online
CA-2020-118199	9/5/2020	11/5/2020	First Class	LB-16795	Laurel Beltran	Home Office	United States	Washington	West	OFF-ST-10000636	Office Supplies	Storage	Rogers Profile Extra Capacity Storage Tub	116.96	4	2.68	0	Online
CA-2020-118199	9/5/2020	11/5/2020	First Class	LB-16795	Laurel Beltran	Home Office	United States	Washington	West	OFF-ST-10000604	Office Supplies	Storage	Home/Office Personal File Carts	139.28	3	26.07	0	Online
CA-2020-118199	9/5/2020	11/5/2020	First Class	LB-16795	Laurel Beltran	Home Office	United States	Washington	West	OFF-BI-10004330	Office Supplies	Binders	"GBC Velobind Prepunched Cover Sets, Regency Series"	188.92	5	46.23	0	Online
